更新时间,#genre#
吴涤清-万水千山总是情,http://em.21dtv.com/songs/60067505.mkv
许美静-想念,http://em.21dtv.com/songs/60049180.mkv
李炜+江映蓉-亲爱的小孩,http://em.21dtv.com/songs/60098474.mkv
侧田-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034179.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
毛阿敏-没有根的花,http://em.21dtv.com/songs/60028784.mkv
蔡琴-绿岛小夜曲,http://em.21dtv.com/songs/60028153.mkv
张学友+许慧欣-流星下的愿,http://em.21dtv.com/songs/60027735.mkv
谢雷-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60033419.mkv
卫兰-傻女(演唱会),http://em.21dtv.com/songs/60037533.mkv
陈明-情人的眼泪(演唱会),http://em.21dtv.com/songs/60077247.mkv
MATZKA-青苹果乐园(演唱会),http://em.21dtv.com/songs/60064733.mkv
杨坤-美丽的一天,http://em.21dtv.com/songs/60029246.mkv
李克勤-傻女(演唱会),http://em.21dtv.com/songs/60037532.mkv
刘惜君-万水千山总是情,http://em.21dtv.com/songs/60043311.mkv
赵薇+黄渤+佟大为+郝蕾+张译-亲爱的小孩,http://em.21dtv.com/songs/60104458.mkv
张蔷-爱你在心口难开(演唱会),http://em.21dtv.com/songs/60008040.mkv
林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
袁惟仁-四季的眼泪(演唱会),http://em.21dtv.com/songs/60040677.mkv
达明一派-每日一禁果(演唱会),http://em.21dtv.com/songs/60029045.mkv
汪明荃-美丽的时光(演唱会),http://em.21dtv.com/songs/60029224.mkv
张靓颖-热情的沙漠,http://em.21dtv.com/songs/60087855.mkv
容祖儿+古巨基-情义两心坚(演唱会),http://em.21dtv.com/songs/60035407.mkv
伍思凯-想念(演唱会),http://em.21dtv.com/songs/60049176.mkv
许巍-纯粹,http://em.21dtv.com/songs/60013384.mkv
甄妮-热情的沙漠,http://em.21dtv.com/songs/60036264.mkv
罗中旭+纪敏佳-美丽的神话,http://em.21dtv.com/songs/60083378.mkv
刘德华+林子祥-每一个晚上,http://em.21dtv.com/songs/60029089.mkv
吴涤清-草原之夜(演唱会),http://em.21dtv.com/songs/60066903.mkv
许志安-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041754.mkv
梅艳芳-梦伴,http://em.21dtv.com/songs/60029478.mkv
李玟-你在我心上,http://em.21dtv.com/songs/60032475.mkv
TWINS-神奇两女侠(演唱会),http://em.21dtv.com/songs/60038485.mkv
周渝民-温柔的晚安(演唱会),http://em.21dtv.com/songs/60044366.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038343.mkv
张行-再说一句多余的话(演唱会),http://em.21dtv.com/songs/60056983.mkv
谢霆锋-每日一禁果(演唱会),http://em.21dtv.com/songs/60029046.mkv
毕福剑+苏丹-漂亮的姑娘就要嫁人了(演唱会),http://em.21dtv.com/songs/60077080.mkv
刘德华-世界第一等,http://em.21dtv.com/songs/60039261.mkv
徐小凤-流下眼泪前,http://em.21dtv.com/songs/60027719.mkv
俞灏明-亲爱的小孩,http://em.21dtv.com/songs/60098115.mkv
满文军+文章-故乡的云(演唱会),http://em.21dtv.com/songs/60019103.mkv
陈慧娴-明日有明天,http://em.21dtv.com/songs/60030151.mkv
杨坤+人声兄弟-里约热内卢,http://em.21dtv.com/songs/60113670.mkv
干露露-男人这东西,http://em.21dtv.com/songs/60079896.mkv
佚名-你走你的路,http://em.21dtv.com/songs/60032578.mkv
伍佰-世界第一等(演唱会),http://em.21dtv.com/songs/60039260.mkv
陈彼得+张行-一条路(演唱会),http://em.21dtv.com/songs/60053734.mkv
莫文蔚-姑娘酒窝,http://em.21dtv.com/songs/60018945.mkv
张德兰-明日话今天(演唱会),http://em.21dtv.com/songs/60030134.mkv
莫旭秋-良夜不能留(演唱会),http://em.21dtv.com/songs/60027173.mkv
张国荣-热情的沙漠(演唱会),http://em.21dtv.com/songs/60036263.mkv
李家发+伍婉琛-片片枫叶情(演唱会),http://em.21dtv.com/songs/60033435.mkv
林忆莲-存在(演唱会),http://em.21dtv.com/songs/60013615.mkv
谢有才-兄弟(演唱会),http://em.21dtv.com/songs/60084288.mkv
AT17+林一峰-朦胧夜雨里(演唱会),http://em.21dtv.com/songs/60029444.mkv
许巍-漫步,http://em.21dtv.com/songs/60028561.mkv
旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
罗敏庄+杜雯惠-让一切随风(演唱会),http://em.21dtv.com/songs/60077335.mkv
少女部落格-美丽的一天(演唱会),http://em.21dtv.com/songs/60064526.mkv
李宗盛-鬼迷心窍(演唱会),http://em.21dtv.com/songs/60019400.mkv
张帝+朱明瑛-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043310.mkv
新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
任贤齐-如果没有你(演唱会),http://em.21dtv.com/songs/60036824.mkv
樱桃帮-受够,http://em.21dtv.com/songs/60039714.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
张伟文-故乡的雨(演唱会),http://em.21dtv.com/songs/60019096.mkv
伍佰-突然的自我(演唱会),http://em.21dtv.com/songs/60042927.mkv
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
钟镇涛-让一切随风(演唱会),http://em.21dtv.com/songs/60036211.mkv
关淑怡-难得有情人(演唱会),http://em.21dtv.com/songs/60031205.mkv
叶倩文+陈奕迅-女人的眼泪(演唱会),http://em.21dtv.com/songs/60032929.mkv
黄晓明-你在我心上,http://em.21dtv.com/songs/60032476.mkv
庾澄庆-热情的沙漠,http://em.21dtv.com/songs/60036267.mkv
梅艳芳-粉红色的一生(演唱会),http://em.21dtv.com/songs/60017170.mkv
张伟文-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039552.mkv
池珍熙-人生蒙太奇,http://em.21dtv.com/songs/60036430.mkv
雷安娜-今宵多珍重,http://em.21dtv.com/songs/60023924.mkv
蔡义德-闪酒大丈夫,http://em.21dtv.com/songs/60104412.mkv
梅艳芳-你留我在此,http://em.21dtv.com/songs/60031903.mkv
李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
李丽蕊-念亲恩(演唱会),http://em.21dtv.com/songs/60083552.mkv
TAE-人生马戏团,http://em.21dtv.com/songs/60090439.mkv
徐小凤-黎明不要来,http://em.21dtv.com/songs/60026833.mkv
龙奔-全民社会摇,http://em.21dtv.com/songs/60129866.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
张行+杨波-三百六十五里路(演唱会),http://em.21dtv.com/songs/60037168.mkv
李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
冯玉玺-每个人都会(演唱会),http://em.21dtv.com/songs/60062354.mkv
张国荣-侧面(演唱会),http://em.21dtv.com/songs/60012140.mkv
郭富城-时光(演唱会),http://em.21dtv.com/songs/60039095.mkv
莫旭秋-念亲恩(演唱会),http://em.21dtv.com/songs/60064667.mkv
刘德华-亲爱的小孩,http://em.21dtv.com/songs/60069725.mkv
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
钟雅颂-热情的沙漠(演唱会),http://em.21dtv.com/songs/60063455.mkv
梅艳芳-留住你今晚,http://em.21dtv.com/songs/60027592.mkv
郑中基-男儿当自强(演唱会),http://em.21dtv.com/songs/60030888.mkv
徐小凤-热情的沙漠,http://em.21dtv.com/songs/60036262.mkv
陈慧娴-逝去的诺言,http://em.21dtv.com/songs/60039551.mkv
罗敏庄+黄日华-两忘烟水里(演唱会),http://em.21dtv.com/songs/60076435.mkv
罗大佑-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035196.mkv
莫文蔚-溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
方大同-每个人都会(演唱会),http://em.21dtv.com/songs/60029038.mkv
吕珊+张伟文-情人的眼泪,http://em.21dtv.com/songs/60035203.mkv
欧阳菲菲-热情的沙漠,http://em.21dtv.com/songs/60036266.mkv
叶丽仪-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035198.mkv
叶倩文-女人的眼泪(演唱会),http://em.21dtv.com/songs/60032930.mkv
吴涤清-阿里巴巴(演唱会),http://em.21dtv.com/songs/60066768.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
尘缘情歌,http://em.21dtv.com/songs/60110018.mkv
陈奕迅-玛利奥派对(演唱会),http://em.21dtv.com/songs/60028396.mkv
林忆莲-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035195.mkv
朱咪咪+叶振棠-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60027329.mkv
李登威-你欠扁(无原唱),http://em.21dtv.com/songs/60031948.mkv
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
那英-想念,http://em.21dtv.com/songs/60049175.mkv
崔健-不是我不明白,http://em.21dtv.com/songs/60011382.mkv
甄妮+MELODY-梦中的妈妈,http://em.21dtv.com/songs/60029774.mkv
白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
古巨基+侧田-年年有今日(演唱会),http://em.21dtv.com/songs/60032631.mkv
郑少秋-书剑恩仇录(演唱会),http://em.21dtv.com/songs/60039733.mkv
BEYOND-醒你,http://em.21dtv.com/songs/60051184.mkv
陈淑桦+李宗盛-你走你的路,http://em.21dtv.com/songs/60032576.mkv
梦之旅-故乡的云(演唱会),http://em.21dtv.com/songs/60075575.mkv
黄家强-醒你,http://em.21dtv.com/songs/60051183.mkv
毛宁-你是我的眼(演唱会),http://em.21dtv.com/songs/60062759.mkv
黄耀明+容祖儿-你还爱我吗,http://em.21dtv.com/songs/60031732.mkv
陈浩德-故乡的雨(演唱会),http://em.21dtv.com/songs/60075574.mkv
张赫宣-亲爱的小孩,http://em.21dtv.com/songs/60106865.mkv
刘德华-缠绵,http://em.21dtv.com/songs/60012256.mkv
范晓萱-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035194.mkv
周蕙-如果没有你,http://em.21dtv.com/songs/60036826.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
林一峰-情义两心坚(演唱会),http://em.21dtv.com/songs/60035406.mkv
叶振棠+陈秀雯-情缘万世长(演唱会),http://em.21dtv.com/songs/60035441.mkv
叶德娴-如果没有你(演唱会),http://em.21dtv.com/songs/60036825.mkv
林一峰-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60033418.mkv
关淑怡-恋一世的爱(演唱会),http://em.21dtv.com/songs/60027152.mkv
冯允谦-每个人都会(演唱会),http://em.21dtv.com/songs/60083370.mkv
陈百强-今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
陈诗莉-世界都知道,http://em.21dtv.com/songs/60077633.mkv
动力火车+迪克牛仔-一样的月光(演唱会),http://em.21dtv.com/songs/60053816.mkv
黄凯芹-你留我在此,http://em.21dtv.com/songs/60031902.mkv
薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
陈奕迅-人生马拉松,http://em.21dtv.com/songs/60115486.mkv
陈百强-南北一家亲,http://em.21dtv.com/songs/60031082.mkv
陈慧娴-让一切随风,http://em.21dtv.com/songs/60100587.mkv
李谷一-我爱你中国,http://em.21dtv.com/songs/60044658.mkv
梅艳芳-朦胧夜雨里,http://em.21dtv.com/songs/60029445.mkv
郑璐-让青春激扬(演),http://em.21dtv.com/songs/60099540.mkv
佚名-绿岛小夜曲(慢四),http://em.21dtv.com/songs/60028154.mkv
黄宗泽-全角度爱你,http://em.21dtv.com/songs/60035881.mkv
张清芳-时间的滋味,http://em.21dtv.com/songs/60039131.mkv
刘德华-开心的马骝,http://em.21dtv.com/songs/60025029.mkv
陈奕迅-马利奥派对,http://em.21dtv.com/songs/60028368.mkv
张行+文章-故乡的云,http://em.21dtv.com/songs/60019105.mkv
刘德华-如果有一天,http://em.21dtv.com/songs/60036969.mkv
刘德华-美丽的一天,http://em.21dtv.com/songs/60029247.mkv
谢霆锋+汪明荃-千王群英会(演唱会),http://em.21dtv.com/songs/60034166.mkv
辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
雷有辉+邓建明-曙光,http://em.21dtv.com/songs/60039780.mkv
周华健-鬼迷心窍(演唱会),http://em.21dtv.com/songs/60019401.mkv
颜福伟-明日话今天,http://em.21dtv.com/songs/60030133.mkv
乌兰图雅-蓝色的故乡(演唱会),http://em.21dtv.com/songs/60068412.mkv
郑融-受够,http://em.21dtv.com/songs/60039715.mkv
因果兄弟-我爱你中国(演唱会),http://em.21dtv.com/songs/60044656.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
邓紫棋-泡沫,http://em.21dtv.com/songs/60143060.mkv
崔健-新长征路上的摇滚,http://em.21dtv.com/songs/60050989.mkv
萧敬腾-亲爱的小孩,http://em.21dtv.com/songs/60072303.mkv
尤雅-梅兰梅兰我爱你(演唱会),http://em.21dtv.com/songs/60028994.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
费翔-故乡的云(演唱会),http://em.21dtv.com/songs/60019102.mkv
尹光-出册(演唱会),http://em.21dtv.com/songs/60012914.mkv
江映蓉-如果没有你,http://em.21dtv.com/songs/60036822.mkv
张帝-为什么不爱我(演唱会),http://em.21dtv.com/songs/60078099.mkv
战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
林子祥-每一个晚上,http://em.21dtv.com/songs/60029088.mkv
谢霆锋-魔鬼的主意(演唱会),http://em.21dtv.com/songs/60030344.mkv
陈百强-粉红色的一生(演唱会),http://em.21dtv.com/songs/60017169.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
SKY NEWS (US),http://ax.micaesoft.com/YMitv/YMITV_US_USnasatv_1.m3u8
张惠妹-冲动(演唱会),http://em.21dtv.com/songs/60012845.mkv
叶振棠+关菊英-两忘烟水里(演唱会),http://em.21dtv.com/songs/60027303.mkv
张惠妹-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041755.mkv
黄品源+任贤齐-浪花一朵朵,http://em.21dtv.com/songs/60026219.mkv
梅艳芳-今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
费翔-故乡的云,http://em.21dtv.com/songs/60019104.mkv
小武-迟到,http://em.21dtv.com/songs/60012779.mkv
莫旭秋-情人的眼泪(演唱会),http://em.21dtv.com/songs/60064744.mkv
策马扬鞭,http://em.21dtv.com/songs/60110013.mkv
谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
邓智乐-雨中即景(演唱会),http://em.21dtv.com/songs/60055752.mkv
张帝-毛毛歌(演唱会),http://em.21dtv.com/songs/60028653.mkv
李治廷-奇迹等不到,http://em.21dtv.com/songs/60066224.mkv
伍佰-美丽新世界(演唱会),http://em.21dtv.com/songs/60029283.mkv
蔡琴-情人的眼泪,http://em.21dtv.com/songs/60035200.mkv
谭锡禧-每一个晚上(演唱会),http://em.21dtv.com/songs/60083372.mkv
古巨基-年年有今日(演唱会),http://em.21dtv.com/songs/60032632.mkv
吴蕙君-世界第一勇,http://em.21dtv.com/songs/60135018.mkv
梅花三姐妹-流浪走天涯(演唱会),http://em.21dtv.com/songs/60027690.mkv
张行-一条路(演唱会),http://em.21dtv.com/songs/60053735.mkv
王力宏-梦想被冷冻(演唱会),http://em.21dtv.com/songs/60029668.mkv
顾莉雅-我爱你中国(演唱会),http://em.21dtv.com/songs/60044654.mkv
王浩信-猫步,http://em.21dtv.com/songs/60028634.mkv
林子祥-男儿当自强,http://em.21dtv.com/songs/60030887.mkv
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
尹光+吕有慧-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60061366.mkv
北京新闻,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv9&videoTVChannel=btv9&P2PChannelID=pd://cctv_p2p_hdbtv9&tai=btv9&VideoName=btv9&channelID=btv9
赵传-快乐似神仙,http://em.21dtv.com/songs/60025784.mkv
杨千嬅-你还爱我吗,http://em.21dtv.com/songs/60031733.mkv
黄凯芹-深秋立楼头,http://em.21dtv.com/songs/60129834.mkv
高向鹏-老兄行酒楼,http://em.21dtv.com/songs/60026442.mkv
誓言-鬼迷心窍,http://em.21dtv.com/songs/60019403.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029220.mkv
歌MV30,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp7CM5gUo0rva5QU.mp4
张行-迟到(演唱会),http://em.21dtv.com/songs/60012778.mkv
梁静茹-纯真,http://em.21dtv.com/songs/60013402.mkv
常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
歌MV14,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglYC24gUokJDpqQU.mp4
歌MV52,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6yM5gUo7Pnd-QU.mp4
歌MV22,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNbE4gUoham84wU.mp4
印度歌舞10,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1t_e9wUouM_i8wM.mp4
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
歌MV6,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4
孙淑媚-没伴,http://em.21dtv.com/songs/60028706.mkv
印度歌舞6,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmuCe9wUokNHLuAQ.mp4
许巍-纯真,http://em.21dtv.com/songs/60013403.mkv
汪峰-你走你的路,http://em.21dtv.com/songs/60128161.mkv
白蔷薇的眼,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8JWi5wUokMTQ0AE.mp4
当爱离别时,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgstTE4gUo856frgY.mp4
印度歌舞1,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAguOCe9wUotr-RqQU.mp4
歌MV27,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghbGM5gUonv2rzgY.mp4
歌MV1,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgypLV4gUo-ZmUhwc.mp4
情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
黄日华+戚美珍-漫步人生路,http://em.21dtv.com/songs/60068459.mkv
印度歌舞7,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgneCe9wUouKLe8Ac.mp4
关淑怡-缱绻星光下,http://em.21dtv.com/songs/60034341.mkv
唱一首情歌,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtpai5wUoyLvuugU.mp4
下一站天后,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgueWa4gUo_-2vowI.mp4
陈慧娴-傻女(演唱会),http://em.21dtv.com/songs/60037531.mkv
叶丽仪-今宵多珍重,http://em.21dtv.com/songs/60023927.mkv
歌MV43,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglcSv5wUospmsmQU.mp4
歌MV47,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg38q04wUomp3jxAQ.mp4
成都,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
苏芮-一样的月光(演唱会),http://em.21dtv.com/songs/60053817.mkv
如果云知道,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
歌MV55,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0f2a4gUonvrdrgI.mp4
汪峰-小鸟,http://em.21dtv.com/songs/60049679.mkv
半茶壶,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1K6M5gUo3ruZrwc.mp4
印度歌舞9,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3N_e9wUogdbOaQ.mp4
歌MV21,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-feR5wUo5M2ibw.mp4
爱我你就拍拍手,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9pWi5wUomPq_3gE.mp4
叶倩文-冲动,http://em.21dtv.com/songs/60012844.mkv
印度神曲2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg45qY9wUonJT41gc.mp4
刀郎-沙枣花儿香,http://em.21dtv.com/songs/60037482.mkv
刘若英-绿岛小夜曲(演唱会),http://em.21dtv.com/songs/60028155.mkv
最亲爱的你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4
歌MV45,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw_ma4gUouNqBoAQ.mp4
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
爱情专属权,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4
情歌继续上,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdfE4gUo0OGA5wI.mp4
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
歌MV28,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkLjX4gUo7pD-swM.mp4
山鹰组合-七月火把节(演唱会),http://em.21dtv.com/songs/60067315.mkv
朱咪咪-难得有情人(演唱会),http://em.21dtv.com/songs/60031206.mkv
歌MV46,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqMGv5wUo2ZSx8QY.mp4
歌MV2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglZTV4gUo1tiHrgM.mp4
钟镇涛-没那么简单(演唱会),http://em.21dtv.com/songs/60028729.mkv
歌MV9,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
刘若英+玛莎-旅行的意义(演唱会),http://em.21dtv.com/songs/60076513.mkv
周传雄-存在(演唱会),http://em.21dtv.com/songs/60013616.mkv
张智霖+许秋怡-片片枫叶情(演唱会),http://em.21dtv.com/songs/60033436.mkv
歌MV40,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3MOv5wUojLD3vgE.mp4
林忆莲-情人的眼泪,http://em.21dtv.com/songs/60035202.mkv
FOX EAST,http://143.244.60.30/FOX_EAST/index.m3u8
石修-今宵多珍重(演唱会),http://em.21dtv.com/songs/60076129.mkv
WBZ-DT1 (720p),http://143.244.60.30/CBSEAST/index.m3u8
ABC EAST,http://143.244.60.30/ABC_EAST/index.m3u8
TBS,http://143.244.60.30/TBS/index.m3u8
陷阱,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh7GM5gUowOmHhwM.mp4
NICKTOONS 动画,http://143.244.60.30/NICKTOONS/index.m3u8
李克勤-谁最爱你,http://em.21dtv.com/songs/60145217.mkv
河北卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=hebei&videoTVChannel=hebei&P2PChannelID=pd://cctv_p2p_hebei&tai=hebei&VideoName=hebei&channelID=hebei
