更新时间,#genre#
20250530 02:30,url


RespoTime,whitelist,#genre#
5.36ms,歌MV29,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
5.37ms,歌MV2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglZTV4gUo1tiHrgM.mp4
5.46ms,歌MV14,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglYC24gUokJDpqQU.mp4
5.52ms,歌MV30,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp7CM5gUo0rva5QU.mp4
5.56ms,印度歌舞2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAguuCe9wUoyKfU-gI.mp4
5.60ms,歌MV24,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgupai5wUonrHpywI.mp4
5.65ms,印度神曲2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg45qY9wUonJT41gc.mp4
5.70ms,歌MV47,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg38q04wUomp3jxAQ.mp4
5.78ms,印度歌舞3,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl_Ce9wUo6t-WdQ.mp4
5.81ms,歌MV28,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkLjX4gUo7pD-swM.mp4
5.81ms,歌MV7,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4
5.81ms,歌MV3,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmJbV4gUogpLGkgM.mp4
5.82ms,等到山花开,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
5.87ms,印度歌舞8,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyd_e9wUoiNbEwAc.mp4
5.94ms,歌MV27,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghbGM5gUonv2rzgY.mp4
6.01ms,歌MV43,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglcSv5wUospmsmQU.mp4
6.06ms,歌MV46,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqMGv5wUo2ZSx8QY.mp4
6.06ms,歌MV25,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnJ3x5gUo0-uHqwM.mp4
6.06ms,歌MV15,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0YC24gUoyvO6Ng.mp4
6.08ms,歌MV16,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxa_M5gUooKTfxAE.mp4
6.10ms,歌MV41,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8JWi5wUokMTQ0AE.mp4
6.10ms,印度神曲3,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvZ6k4wUo0cGkhgQ.mp4
6.11ms,歌MV8,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghv2c4gUo1IGIhQQ.mp4
6.14ms,歌MV55,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0f2a4gUonvrdrgI.mp4
6.19ms,歌MV11,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8NfE4gUomOLI6gM.mp4
6.19ms,歌MV9,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
6.20ms,歌MV50,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18Cv5wUoy_y7mQE.mp4
6.25ms,颜福伟-明日话今天,http://em.21dtv.com/songs/60030133.mkv
6.35ms,歌MV5,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4
6.38ms,毛宁-你是我的眼(演唱会),http://em.21dtv.com/songs/60062759.mkv
6.39ms,歌MV45,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw_ma4gUouNqBoAQ.mp4
6.39ms,歌MV52,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6yM5gUo7Pnd-QU.mp4
6.42ms,爱我你就拍拍手,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9pWi5wUomPq_3gE.mp4
6.49ms,印度歌舞5,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgj_Ce9wUoqtHxJQ.mp4
6.54ms,印度歌舞4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmeCe9wUoiJmTxgc.mp4
6.55ms,歌MV44,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
6.55ms,太想念,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpai5wUo8ODKhQE.mp4
6.58ms,歌MV40,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3MOv5wUojLD3vgE.mp4
6.59ms,印度歌舞1,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAguOCe9wUotr-RqQU.mp4
6.61ms,钟镇涛-让一切随风(演唱会),http://em.21dtv.com/songs/60036211.mkv
6.63ms,伍佰-钢铁男子(演唱会),http://em.21dtv.com/songs/60018154.mkv
6.67ms,歌MV22,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNbE4gUoham84wU.mp4
6.68ms,刚好遇见你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3q6M5gUohPidmQc.mp4
6.73ms,歌MV32,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPTW4gUoz_DgdQ.mp4
6.74ms,达明一派-你还爱我吗(演唱会),http://em.21dtv.com/songs/60031731.mkv
6.75ms,歌MV42,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
6.80ms,谢霆锋-每日一禁果(演唱会),http://em.21dtv.com/songs/60029046.mkv
6.82ms,孙维良+宁可-康定情歌(演唱会),http://em.21dtv.com/songs/60067159.mkv
6.83ms,印度歌舞7,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgneCe9wUouKLe8Ac.mp4
6.83ms,费翔-故乡的云(演唱会),http://em.21dtv.com/songs/60019102.mkv
6.84ms,成都,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
6.86ms,陈彼得+张行-一条路(演唱会),http://em.21dtv.com/songs/60053734.mkv
6.93ms,黄日华+戚美珍-漫步人生路,http://em.21dtv.com/songs/60068459.mkv
6.97ms,歌MV54,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-JfV4gUol9ea6QM.mp4
7.03ms,陈奕迅-每一个明天,http://em.21dtv.com/songs/60029081.mkv
7.03ms,孙维良-清明上河图(演唱会),http://em.21dtv.com/songs/60067333.mkv
7.14ms,印度歌舞9,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3N_e9wUogdbOaQ.mp4
7.21ms,徐小凤-人生满希望(演唱会),http://em.21dtv.com/songs/60036428.mkv
7.23ms,龙飘飘-不能不想你,http://em.21dtv.com/songs/60138329.mkv
7.24ms,AT17+林一峰-朦胧夜雨里(演唱会),http://em.21dtv.com/songs/60029444.mkv
7.26ms,高胜美-你走你的路,http://em.21dtv.com/songs/60032577.mkv
7.26ms,吴涤清-阿里巴巴(演唱会),http://em.21dtv.com/songs/60066768.mkv
7.28ms,歌MV39,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgueWa4gUo_-2vowI.mp4
7.31ms,常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
7.33ms,李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
7.36ms,薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
7.39ms,满文军+文章-故乡的云(演唱会),http://em.21dtv.com/songs/60019103.mkv
7.40ms,吴涤清-康定情歌(演唱会),http://em.21dtv.com/songs/60067160.mkv
7.40ms,情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
7.42ms,林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
7.51ms,王铮亮-千金不换爱,http://em.21dtv.com/songs/60111292.mkv
7.51ms,徐小凤-黎明不要来,http://em.21dtv.com/songs/60026833.mkv
7.54ms,李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
7.56ms,容祖儿+古巨基-情义两心坚(演唱会),http://em.21dtv.com/songs/60035407.mkv
7.58ms,钟雅颂-热情的沙漠(演唱会),http://em.21dtv.com/songs/60063455.mkv
7.58ms,冯玉玺-每个人都会(演唱会),http://em.21dtv.com/songs/60062354.mkv
7.59ms,歌MV31,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg--nW4gUokMvrzgY.mp4
7.64ms,谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
7.70ms,TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
7.70ms,少女部落格-美丽的一天(演唱会),http://em.21dtv.com/songs/60064526.mkv
7.74ms,郭富城-木偶袭地球(演唱会),http://em.21dtv.com/songs/60030576.mkv
7.79ms,黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
7.84ms,林忆莲-情人的眼泪,http://em.21dtv.com/songs/60035202.mkv
7.88ms,张蔷-爱你在心口难开(演唱会),http://em.21dtv.com/songs/60008040.mkv
7.89ms,梅艳芳-留住你今晚,http://em.21dtv.com/songs/60027592.mkv
7.90ms,古巨基+侧田-年年有今日(演唱会),http://em.21dtv.com/songs/60032631.mkv
7.91ms,苏志威-侧面(演唱会),http://em.21dtv.com/songs/60012138.mkv
7.93ms,梁咏琪-高妹正传(演唱会),http://em.21dtv.com/songs/60018211.mkv
7.97ms,李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
8.00ms,郑融-受够,http://em.21dtv.com/songs/60039715.mkv
8.04ms,歌MV21,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-feR5wUo5M2ibw.mp4
8.08ms,陈百强-念亲恩,http://em.21dtv.com/songs/60032661.mkv
8.08ms,杨光-你是我的眼(演唱会),http://em.21dtv.com/songs/60063248.mkv
8.15ms,张学友+许慧欣-流星下的愿,http://em.21dtv.com/songs/60027735.mkv
8.16ms,陈奕迅-人生马拉松,http://em.21dtv.com/songs/60115486.mkv
8.21ms,辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
8.27ms,许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
8.32ms,谭咏麟+李克勤-梦仍是一样,http://em.21dtv.com/songs/60029634.mkv
8.33ms,汪峰-那年我五岁,http://em.21dtv.com/songs/60146481.mkv
8.35ms,张国荣-侧面(演唱会),http://em.21dtv.com/songs/60012140.mkv
8.39ms,刘德华-十年,http://em.21dtv.com/songs/60038982.mkv
8.42ms,刘德华-缠绵,http://em.21dtv.com/songs/60012256.mkv
8.50ms,春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
8.54ms,BEYOND-请将手放开,http://em.21dtv.com/songs/60035529.mkv
8.55ms,黄琦珊-一样的月光,http://em.21dtv.com/songs/60053818.mkv
8.67ms,谭锡禧-每一个晚上(演唱会),http://em.21dtv.com/songs/60083372.mkv
8.68ms,郑少秋-书剑恩仇录(演唱会),http://em.21dtv.com/songs/60039733.mkv
8.68ms,满文军-圣洁的真爱,http://em.21dtv.com/songs/60091637.mkv
8.71ms,蔡琴-今宵多珍重,http://em.21dtv.com/songs/60023921.mkv
8.72ms,TWINS-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026998.mkv
8.76ms,汪明荃-千王群英会(演唱会),http://em.21dtv.com/songs/60034165.mkv
8.80ms,黄凯芹-若生命等候,http://em.21dtv.com/songs/60037108.mkv
8.93ms,白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60113900.mkv
8.96ms,毛阿敏-没有根的花,http://em.21dtv.com/songs/60028784.mkv
8.98ms,印度神曲4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghrTW4gUojKzXlwI.mp4
9.00ms,周蕙-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035199.mkv
9.03ms,童安格-让生命等候,http://em.21dtv.com/songs/60036098.mkv
9.03ms,陈百强-粉红色的一生(演唱会),http://em.21dtv.com/songs/60017169.mkv
9.04ms,叶倩文-冲动,http://em.21dtv.com/songs/60012844.mkv
9.07ms,郑璐-让青春激扬(演),http://em.21dtv.com/songs/60099540.mkv
9.10ms,陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
9.14ms,蔡琴-情人的眼泪,http://em.21dtv.com/songs/60035200.mkv
9.16ms,高向鹏-老兄行酒楼,http://em.21dtv.com/songs/60026442.mkv
9.17ms,庄学忠-故乡的云,http://em.21dtv.com/songs/60019106.mkv
9.18ms,陈雷-故乡的月,http://em.21dtv.com/songs/60019098.mkv
9.19ms,邓智乐-雨中即景(演唱会),http://em.21dtv.com/songs/60055752.mkv
9.29ms,麦德罗-热情的沙漠,http://em.21dtv.com/songs/60077340.mkv
9.50ms,叶丽仪-今宵多珍重,http://em.21dtv.com/songs/60023927.mkv
9.67ms,刘德华-世界第一等,http://em.21dtv.com/songs/60039259.mkv
9.68ms,刘德华-如果有一天,http://em.21dtv.com/songs/60036969.mkv
9.70ms,伍佰-美丽新世界(演唱会),http://em.21dtv.com/songs/60029283.mkv
9.72ms,贵州音乐广播,http://satellitepull.cnr.cn/live/wx32gzyygb/playlist.m3u8
9.72ms,谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
9.76ms,谢霆锋+汪明荃-千王群英会(演唱会),http://em.21dtv.com/songs/60034166.mkv
9.79ms,草蜢-难得有情人(演唱会),http://em.21dtv.com/songs/60076846.mkv
9.91ms,周蕙-如果没有你,http://em.21dtv.com/songs/60036826.mkv
9.92ms,陈慧娴-傻女(演唱会),http://em.21dtv.com/songs/60037531.mkv
9.94ms,刘若英-绿岛小夜曲(演唱会),http://em.21dtv.com/songs/60028155.mkv
10.08ms,内蒙古-呼伦贝尔综合广播,http://satellitepull.cnr.cn/live/wx32nmghlbehygb/playlist.m3u8
10.09ms,别说谁离不开谁,http://em.21dtv.com/songs/60110007.mkv
10.22ms,关淑怡-难得有情人(演唱会),http://em.21dtv.com/songs/60031205.mkv
10.34ms,四川文艺广播,http://satellitepull.cnr.cn/live/wxscwygb/playlist.m3u8
10.41ms,山鹰组合-七月火把节(演唱会),http://em.21dtv.com/songs/60067315.mkv
10.55ms,林忆莲-匆匆(演唱会),http://em.21dtv.com/songs/60013474.mkv
10.74ms,黄家强-醒你,http://em.21dtv.com/songs/60051183.mkv
10.79ms,汪明荃-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043309.mkv
10.86ms,陈百强-今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
10.93ms,许巍-漫步,http://em.21dtv.com/songs/60028561.mkv
11.18ms,ADELE-make you feel my love(演唱会),http://em.21dtv.com/songs/60067940.mkv
11.46ms,许巍-蓝莲花,http://em.21dtv.com/songs/60026063.mkv
11.46ms,孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
11.73ms,1983年春晚,http://txmov2.a.kwimgs.com/bs3/video-hls/5207287136834522947_hlshd15.m3u8
11.88ms,ADELE-make you feel my love,http://em.21dtv.com/songs/60084745.mkv
12.14ms,赵传-快乐似神仙,http://em.21dtv.com/songs/60025784.mkv
12.61ms,彭羚+容祖儿-心淡(演唱会),http://em.21dtv.com/songs/60084239.mkv
12.66ms,潘秀琼-如果没有你(演唱会),http://em.21dtv.com/songs/60036823.mkv
12.79ms,蔡琴-情人的眼泪(演唱会),http://em.21dtv.com/songs/60035193.mkv
12.87ms,白冰+胡歌-美丽的神话,http://em.21dtv.com/songs/60029221.mkv
13.06ms,李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
13.40ms,策马扬鞭,http://em.21dtv.com/songs/60110013.mkv
13.53ms,吴蕙君-世界第一勇,http://em.21dtv.com/songs/60135018.mkv
13.53ms,陈慧娴-让一切随风,http://em.21dtv.com/songs/60100587.mkv
13.77ms,香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
13.83ms,邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
13.91ms,新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
13.94ms,林子祥-男儿当自强,http://em.21dtv.com/songs/60030887.mkv
13.99ms,孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
14.38ms,许巍-少年,http://em.21dtv.com/songs/60038121.mkv
15.38ms,叶振棠+陈秀雯-情缘万世长(演唱会),http://em.21dtv.com/songs/60035441.mkv
15.91ms,张帝-毛毛歌(演唱会),http://em.21dtv.com/songs/60028653.mkv
16.73ms,孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
16.85ms,侧田-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034179.mkv
16.93ms,梦之旅-故乡的云(演唱会),http://em.21dtv.com/songs/60075575.mkv
17.13ms,周华健-鬼迷心窍(演唱会),http://em.21dtv.com/songs/60019401.mkv
18.30ms,孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029220.mkv
18.32ms,MDIIfarra,http://159.203.148.226/live/farra.m3u8
18.47ms,安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
19.13ms,Canal 8,http://mdstrm.com/live-stream-playlist/5a7b1e63a8da282c34d65445.m3u8
19.17ms,动力火车+迪克牛仔-一样的月光(演唱会),http://em.21dtv.com/songs/60053816.mkv
19.96ms,FOX,http://38.96.178.201:80/live/FOXHD/index.m3u8
20.39ms,半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
20.54ms,宁可+孙维良-康定情歌(演唱会),http://em.21dtv.com/songs/60083216.mkv
20.70ms,成龙-男儿当自强,http://em.21dtv.com/songs/60030886.mkv
20.80ms,FOXNEWS,http://38.96.178.201:80/live/FOXNEWS/index.m3u8
21.82ms,苏芮-一样的月光(演唱会),http://em.21dtv.com/songs/60053817.mkv
21.90ms,谢雷-偏偏喜欢你(演唱会),http://em.21dtv.com/songs/60033419.mkv
22.48ms,ESPN,http://38.96.178.201:80/live/ESPNHD/index.m3u8
22.55ms,歌MV23,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
22.57ms,张德兰-情义两心坚(演唱会),http://em.21dtv.com/songs/60035408.mkv
22.75ms,张惠妹-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041755.mkv
23.52ms,崔健-不是我不明白,http://em.21dtv.com/songs/60011382.mkv
23.84ms,贵州-贵州茅台之声,http://satellitepull.cnr.cn/live/wx32gzgsgb/playlist.m3u8
23.87ms,NOTV New Orleans TV (720p),http://media4.tripsmarter.com:1935/LiveTV/NOTVHD/playlist.m3u8
23.90ms,邓丽君-漫步人生路,http://em.21dtv.com/songs/60028564.mkv
24.23ms,吴涤清-万水千山总是情,http://em.21dtv.com/songs/60067505.mkv
25.26ms,CNN,http://38.96.178.201:80/live/CNNHD/index.m3u8
25.43ms,Beach TV Panama City (720p),http://media4.tripsmarter.com:1935/LiveTV/BTVHD/playlist.m3u8
25.59ms,冯允谦-每个人都会(演唱会),http://em.21dtv.com/songs/60083370.mkv
25.97ms,刘德华-美丽的一天,http://em.21dtv.com/songs/60029247.mkv
26.26ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
26.48ms,甄妮-七级半地震,http://em.21dtv.com/songs/60033743.mkv
27.62ms,刘涛-剪爱,http://em.21dtv.com/songs/60138495.mkv
29.48ms,CETV4,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=cetv4&videoTVChannel=cetv4&P2PChannelID=pd://cctv_p2p_hdcetv4&tai=cetv4&VideoName=cetv4&channelID=cetv4
29.67ms,BBC,http://38.96.178.201:80/live/BBCAmerica/index.m3u8
29.69ms,陈静允-情人的眼泪,http://em.21dtv.com/songs/60035201.mkv
30.04ms,Pluto TV Terror,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5c6dc88fcd232425a6e0f06e/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=76&deviceId=5c6dc88fcd232425a6e0f06e&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
30.19ms,MATZKA-青苹果乐园(演唱会),http://em.21dtv.com/songs/60064733.mkv
30.61ms,ciara - i bet-[114M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw6zV4gUoloDJ5AI.mp4
30.77ms,Flicks of Fury,http://service-stitcher.clusters.pluto.tv/stitch/hls/channel/58e55b14ad8e9c364d55f717/master.m3u8?terminate=false&deviceType=web&deviceMake=web&deviceModel=web&sid=112&deviceId=58e55b14ad8e9c364d55f717&deviceVersion=DNT&appVersion=DNT&deviceDNT=0&userId=&advertisingId=&deviceLat=&deviceLon=&app_name=&appName=web&buildVersion=&appStoreUrl=&architecture=&includeExtendedEvents=false&marketingRegion=US&serverSideAds=false
30.97ms,FIESTAR-Mirror,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4K_04wUo5-iTyAU.mp4
31.01ms,柔柔的眼波柔柔的你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9dvx9wUowK2B3AY.mp4
31.32ms,半壶纱.刘珂矣,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1K6M5gUo3ruZrwc.mp4
31.41ms,布兰妮－Britney Spears - Till The World Ends -[171M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2oOt4gUo1ObZtQc.mp4
31.41ms,云朵_我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
31.45ms,「韩」EXID-UP&DOWN,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzMnG4gUoroOQgQU.mp4
31.73ms,三月里的小雨_依林,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp-zD-wUoqqKj2wY.mp4
31.83ms,「韩」TroubleMaker,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2fWv4gUo9JT7DQ.mp4
31.83ms,泰坦尼克MV,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_uCa4gUo7Irtnwc.mp4
31.90ms,Sunrise Inc - Nina -[141M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkq_34gUo7Jy5_QQ.mp4
31.94ms,中天亞洲台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV13.m3u8
32.01ms,「韩」佳仁-ParadiseLost,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy9j64wUogPOGEQ.mp4
32.01ms,Justin Bieber - Love Me -[70M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggau-4gUowqq2jQY.mp4
32.23ms,「韩」StickySticky,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnIS24gUoptqYDQ.mp4
32.26ms,麦穗-年年有今日,http://em.21dtv.com/songs/60061473.mkv
32.27ms,阿黛尔(adele)-Don&#39;t You Remember-[超清现场-314M.mkv-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-aey4gUotf_ntgQ.mp4
32.29ms,拥抱着你离去,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
32.30ms,老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
32.31ms,Inna、Yandel - In Your Eyes-[62M.mp4-720P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpbPV4gUo6JvA8wQ.mp4
32.35ms,十八姑娘一朵花.钟小冰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
32.39ms,你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
32.40ms,死心塌地去爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwtjx9wUonPWg5QU.mp4
32.45ms,成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4#http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
32.46ms,Rita Ora - How We Do -[174M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0q234gUo84bPWw.mp4
32.48ms,兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
32.50ms,80s Rewind,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ca525b650be2571e3943c63/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c263253-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=b52c759c-a26c-4e65-828b-14277d6117e0
32.54ms,海伦娜-迪拜一夜,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-_h7QUo0LvLxwE.mp4
32.54ms,Kiesza- Hideaway -[447M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_qy-4gUos-W50gM.mp4
32.60ms,大话西游,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
32.66ms,INNA - Say It With Your Body-[73M.mp4-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyLLV4gUopMv79AQ.mp4
32.66ms,「韩」朴孝敏–SKETCH,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4
32.67ms,韩国动感舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
32.68ms,小微DJ,https://txmov2.a.kwimgs.com/upic/2021/11/15/12/BMjAyMTExMTUxMjM1NTdfMTcyOTc0NDgyXzYwOTA5Mjc4OTA1XzBfMw==_b_Bb5e73a4c4d12f84f6ca09819219dbdca.mp4?tag=1-1640750475-std-1-9ehmzmtg02-bf8ce9a5fa89fea1&clientCacheKey=3xh6npxa6hktmp9_b.mp4&tt=b&di=529d11df&bp=12681
32.68ms,火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
32.69ms,伤心情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmvmc4gUo8NSjoQI.mp4
32.71ms,我们不一样,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
32.74ms,藕断丝连,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
32.79ms,Anna.Nalick.-.[In.The.Rough]-[超清-352M.ts-1080P],https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpay4gUowr7QgAM.mp4
